"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"ENSG00000158786" 78.1437692812504 1.53711728110471 0.282073337033172 5.44935333935494 5.05532905288003e-08 4.21050579385066e-06
"ENSG00000008083" 1700.90253215606 -0.469644147142718 0.0866327140542306 -5.42109470157808 5.92351675154592e-08 4.90218172948001e-06
"ENSG00000116285" 4284.03868605494 0.449007166288941 0.0829401314354294 5.41362978956095 6.17597907038003e-08 5.07876557350935e-06
"ENSG00000171223" 3550.76879649459 0.42630158090453 0.0788216555946675 5.40843220924898 6.35788436221841e-08 5.19547116467319e-06
"ENSG00000147676" 1274.4346892022 0.723568490638005 0.133897030093498 5.40391739930862 6.52009787508308e-08 5.29472698068465e-06
"ENSG00000183779" 195.354672346345 -1.02463940817187 0.189703884273819 -5.40125686985355 6.61755855149084e-08 5.34049305959754e-06
"ENSG00000105427" 1337.89900657426 0.777535770601894 0.144241098740596 5.39052861764608 7.02507268822422e-08 5.6193747991806e-06
"ENSG00000170423" 347.593966493687 0.943971464358227 0.175137049800081 5.38990159669681 7.04962743220532e-08 5.6193747991806e-06
"ENSG00000188313" 2364.35222664097 0.404058940901509 0.0750333702852968 5.38505653371519 7.24218818601244e-08 5.73766775005242e-06
"ENSG00000134222" 419.551489403931 0.648976151495208 0.120586657610626 5.38182386305749 7.37348966098406e-08 5.806287949404e-06
"ENSG00000124762" 11661.9503210038 0.4273609969617 0.0794798036782482 5.3769760012462 7.57472653223561e-08 5.92882059236971e-06
"ENSG00000227036" 373.658408349566 -0.732110317909542 0.136476816466253 -5.36435664947221 8.12382470098225e-08 6.32053019999176e-06
"ENSG00000163216" 2401.48364992865 0.764498467601602 0.142589389646815 5.36153825677504 8.25162420281503e-08 6.38174721828427e-06
"ENSG00000170340" 1933.94683915449 -0.409528965867043 0.0764326501962663 -5.35803697523821 8.41310253451497e-08 6.46813261721616e-06
"ENSG00000163202" 661.701014036306 0.783987304381892 0.147216940403697 5.32538784077462 1.00737860809949e-07 7.69933544413921e-06
"ENSG00000132326" 542.521218011645 -0.618058533237185 0.116204925892616 -5.31869478414648 1.04514290381334e-07 7.94125248493961e-06
"ENSG00000146376" 1243.66216593779 0.507757266116226 0.0955008750844105 5.31678129302411 1.05618890990321e-07 7.9785247130072e-06
"ENSG00000052802" 9960.49949629488 0.359853713657732 0.0679931328950271 5.2925008502447 1.20654908670562e-07 9.04062631548107e-06
"ENSG00000136688" 155.380837601732 0.941966764881666 0.178002554049732 5.29187218638723 1.21070497875295e-07 9.04062631548107e-06
"ENSG00000108669" 975.607848084233 -0.444761991655379 0.0840896978966339 -5.2891377039087 1.22894345817191e-07 9.12437848687297e-06
"ENSG00000185361" 557.627967595031 0.635985129191768 0.120304420065879 5.28646519257981 1.24702531131735e-07 9.20602265337861e-06
"ENSG00000132109" 1093.7236881709 0.452068834941337 0.0856103893745775 5.28053707317422 1.28805757307146e-07 9.45521584571606e-06
"ENSG00000196670" 329.285663224027 0.648133134083469 0.122861508812519 5.27531478611817 1.32528401064082e-07 9.67382873609897e-06
"ENSG00000116679" 3106.30141941338 0.376683511441356 0.0717978031923895 5.24644898162127 1.55058760917051e-07 1.12551870424315e-05
"ENSG00000100170" 352.229272376467 1.01784266194044 0.194676489230745 5.22837999576835 1.71001770176429e-07 1.23434777772353e-05
"ENSG00000173706" 752.590863411976 -0.531241055716307 0.101646320778951 -5.22636777844218 1.72872337993484e-07 1.24095595997201e-05
"ENSG00000156976" 2056.95388767718 0.425867622808904 0.0819345783365174 5.19765441471857 2.01818877175141e-07 1.44078718194319e-05
