"","ID","CTRL","TPA","FC","Pvalue","Gene Symbol"
"280","1422139_PM_at",8.44740666666667,6.71204,-1.73536666666667,0.0051157245492332,"Plau"
"281","1422175_PM_at",5.56043333333333,4.400605,-1.15982833333333,0.039270386219391,"Mmp1a"
"282","1422184_PM_a_at",10.5416333333333,8.408595,-2.13303833333333,0.0428697895546336,"Ak1"
"283","1422240_PM_s_at",10.9048666666667,6.63654,-4.26832666666667,0.00419051668833696,"Sprr2h"
"284","1422257_PM_s_at",4.96668,6.84273,1.87605,0.00700567355344781,"Cyp2b10"
"285","1422264_PM_s_at",5.32445666666667,7.53008,2.20562333333333,0.0154150223402701,"Klf9"
"286","1422273_PM_at",7.29350666666667,4.64806,-2.64544666666667,0.00185962864737554,"Mmp1b"
"287","1422324_PM_a_at",9.04759666666667,5.48176,-3.56583666666667,0.00134177079645734,"Pthlh"
"288","1422438_PM_at",8.83569333333333,10.17365,1.33795666666667,0.00255981686233495,"Ephx1"
"289","1422470_PM_at",11.5342666666667,9.559555,-1.97471166666667,0.000234051527077334,"Bnip3"
"290","1422532_PM_at",7.12552333333333,8.45206,1.32653666666667,0.00102595213310712,"Xpc"
"291","1422562_PM_at",7.02431,6.0169,-1.00741,0.0180320143268805,"Rrad"
"292","1422565_PM_s_at",7.28392333333333,8.451565,1.16764166666667,0.0179541607284129,"Nfic"
"293","1422571_PM_at",7.41162,8.716315,1.304695,0.0092074812920409,"Thbs2"
"294","1422587_PM_at",7.70185666666667,9.92192,2.22006333333333,0.0164676291446658,"Tmem45a"
"295","1422593_PM_at",8.73503666666667,7.582785,-1.15225166666667,0.0104087290032518,"Ap3s1"
"296","1422604_PM_at",10.6257666666667,6.00893,-4.61683666666667,0.0002577208075724,"Uox"
"297","1422615_PM_at",9.9318,8.613985,-1.317815,0.0229145577795711,"Map4k4"
"298","1422631_PM_at",7.05141666666667,8.72566,1.67424333333333,0.00207438022589343,"Ahr"
"299","1422659_PM_at",7.97270333333333,6.898705,-1.07399833333333,0.00364100157029061,"Camk2d"
"300","1422667_PM_at",8.63859,11.02095,2.38236,0.000260662142769838,"Krt15"
"301","1422672_PM_at",11.2327,8.75615,-2.47655,0.00479239003939633,"Sprr1b"
"302","1422697_PM_s_at",9.38684666666667,7.55129,-1.83555666666667,0.0411960609367065,"Jarid2"
"303","1422706_PM_at",10.4443666666667,8.55304,-1.89132666666667,0.0144701118951038,"Pmepa1"
"304","1422730_PM_at",9.10727333333333,10.14425,1.03697666666667,0.00125565222149098,"Limd1"
"305","1422846_PM_at",8.71088,6.71556,-1.99532,0.000997099673518162,"Rbp2"
"306","1422851_PM_at",8.61977,5.129225,-3.490545,0.0149448020602781,"Hmga2"
"307","1422864_PM_at",8.44565666666667,6.425065,-2.02059166666667,0.00720310511215997,"Runx1"
"308","1422865_PM_at",7.60893666666667,6.09271,-1.51622666666667,0.000229279963622911,"Runx1"
"309","1422939_PM_at",7.69796,8.738585,1.040625,0.00983487924174318,"Serpinb3b /// Serpinb3c"
"310","1422940_PM_x_at",7.47710333333333,8.624235,1.14713166666667,0.00886728977155355,"Serpinb3b /// Serpinb3c"
"311","1422982_PM_at",7.91621666666667,10.02973,2.11351333333333,0.0237072968391207,"Ar"
"312","1422983_PM_at",9.56916333333333,8.400995,-1.16816833333333,0.00427102590065266,"Itgb6"
"313","1422990_PM_at",10.5111,9.245905,-1.265195,0.00253659656129916,"Met"
"314","1423103_PM_at",8.51236,9.592095,1.079735,0.0130130800104068,"Rfx5"
"315","1423104_PM_at",6.07404,7.943625,1.869585,0.00354457368810742,"Irs1"
"316","1423135_PM_at",8.85404,10.1889,1.33486,0.00597879708465976,"Thy1"
"317","1423176_PM_at",6.99338333333333,8.342525,1.34914166666666,0.00167329244043981,"Tob1"
"318","1423227_PM_at",12.7478333333333,11.7043,-1.04353333333333,0.0108022304288404,"Krt17"
"319","1423232_PM_at",8.75532666666667,7.522165,-1.23316166666667,0.0397541531151533,"Etv4"
"320","1423236_PM_at",10.13302,8.99461,-1.13841,0.00331498080685662,"Galnt1"
"321","1423247_PM_at",11.2480666666667,9.93871,-1.30935666666667,0.000278675465973209,"Erp44"
"322","1423260_PM_at",8.04974,9.56861,1.51887,0.000146800784686186,"Id4 /// LOC100045546"
"323","1423267_PM_s_at",10.4243666666667,7.76803,-2.65633666666667,0.000864534678400491,"Itga5"
"324","1423268_PM_at",10.8994666666667,7.96093,-2.93853666666667,0.00532591056855541,"Itga5"
"325","1423271_PM_at",12.6181666666667,9.469345,-3.14882166666667,0.0343685622503112,"Gjb2"
"326","1423295_PM_at",7.56895,6.5187,-1.05025,0.0466591318612616,"Tm9sf2"
"327","1423306_PM_at",10.2109666666667,6.503015,-3.70795166666667,0.0325139475614965,"2010002N04Rik"
"328","1423341_PM_at",8.20004666666667,9.75032,1.55027333333333,0.00259221103624117,"Cspg4"
"329","1423407_PM_a_at",7.96863333333333,5.494355,-2.47427833333333,0.011890829716409,"Fbln2"
"330","1423413_PM_at",11.5271,9.88906,-1.63804,0.00057810054929475,"Ndrg1"
"331","1423435_PM_at",7.58700666666667,9.252815,1.66580833333333,0.0321541959709733,""
"332","1423468_PM_at",8.35375666666667,7.2123,-1.14145666666667,0.0346172739247084,"Steap3"
"333","1423549_PM_at",7.30471333333333,8.85791,1.55319666666667,0.00114156174478631,"Slc1a4"
"334","1423550_PM_at",7.41339,9.12693,1.71354,0.0179720889135447,"Slc1a4"
"335","1423570_PM_at",5.89255666666667,8.65221,2.75965333333333,0.0360757003714739,"Abcg1"
"336","1423598_PM_at",7.46564666666667,9.006185,1.54053833333333,0.0204088284743973,"Atp8a1"
"337","1423606_PM_at",9.72219,11.62675,1.90456,0.00182064853160292,"Postn"
"338","1423614_PM_at",7.63985333333333,6.557625,-1.08222833333333,0.0171342156419001,"Lrrc8c"
"339","1423626_PM_at",8.41653333333333,10.22385,1.80731666666667,0.00575140371607683,"Dst"
"340","1423628_PM_s_at",9.57602666666667,8.515105,-1.06092166666667,0.00280977757334526,"Pcdhga1 /// Pcdhga10 /// Pcdhga11 /// Pcdhga12 /// Pcdhga2 /// Pcdhga3 /// Pcdhga4 /// Pcdhga5 /// Pcdhga6 /// Pcdhga7 /// Pcdhga8 /// Pcdhga9 /// Pcdhgb1 /// Pcdhgb2 /// Pcdhgb4 /// Pcdhgb5 /// Pcdhgb6 /// Pcdhgb7 /// Pcdhgb8 /// Pcdhgc3 /// Pcdhgc4 /// Pcdhgc5"
"341","1423635_PM_at",7.58465,10.333,2.74835,0.00108958519808474,"Bmp2"
"342","1423694_PM_at",9.81872,8.53421,-1.28451,0.00501457939428142,"Kctd10"
"343","1423721_PM_at",10.5806,9.089125,-1.491475,0.0131262931887659,"Tpm1"
"344","1423732_PM_at",9.24520666666667,8.112265,-1.13294166666667,0.000260186124045517,"Tram1"
"345","1423746_PM_at",9.91005666666667,8.742675,-1.16738166666667,0.0118227212675697,"Txndc5"
"346","1423817_PM_s_at",9.41776333333333,10.53245,1.11468666666667,0.000729162904270383,"Use1"
"347","1423829_PM_at",8.67790666666667,6.712475,-1.96543166666667,0.00372519679029838,"Fam49b"
"348","1423844_PM_s_at",8.06879,9.996285,1.927495,9.36880441708287e-05,"Cbs"
"349","1423891_PM_at",7.79679,9.742545,1.945755,0.0131077189352722,"Gstt3"
"350","1423902_PM_s_at",10.1573666666667,11.20755,1.05018333333333,0.00358500477145908,"Arhgef12"
"351","1423996_PM_a_at",9.66996,7.896435,-1.773525,0.0150893358019546,"Il4ra"
"352","1424034_PM_at",8.05744,9.687405,1.629965,0.0141321341122786,"Rora"
"353","1424041_PM_s_at",8.73322666666667,9.88752,1.15429333333333,0.0136854394768217,"C1s /// LOC100044326"
"354","1424050_PM_s_at",6.26387,7.303415,1.039545,0.0363547554351619,"Fgfr1"
"355","1424112_PM_at",9.48527,8.419385,-1.065885,0.00308417448119424,"Igf2r"
"356","1424169_PM_at",9.06637333333333,7.9901,-1.07627333333333,0.0103328690363532,"Tax1bp3"
"357","1424208_PM_at",5.50938333333333,7.718255,2.20887166666667,0.00616579362214825,"Ptger4"
"358","1424217_PM_at",6.13058666666667,7.195,1.06441333333333,0.0160387998426699,"Papola"
"359","1424220_PM_a_at",10.4655666666667,9.34713,-1.11843666666667,0.000932480419219084,"Porcn"
"360","1424229_PM_at",8.74447666666667,7.38618,-1.35829666666667,0.00262794449353966,"Dyrk3"
"361","1424290_PM_at",7.12180666666667,8.13529,1.01348333333333,0.0492052837406979,"Osgin2"
"362","1424294_PM_at",8.66590666666667,7.412535,-1.25337166666667,0.00899161384124012,"Ppp4r1"
"363","1424350_PM_s_at",9.42529666666667,8.187715,-1.23758166666667,0.011980856452588,"Lpgat1"
"364","1424359_PM_at",9.57719666666667,10.84765,1.27045333333333,0.00957839847107283,"Oplah"
"365","1424367_PM_a_at",8.70238333333333,6.932645,-1.76973833333333,0.00224458302426191,"Homer2"
"366","1424470_PM_a_at",10.2469066666667,8.75303,-1.49387666666667,0.00522660206740969,"Rapgef3"
"367","1424471_PM_at",7.64115,6.47949,-1.16166,0.0250668677833661,"Rapgef3"
"368","1424549_PM_at",8.4457,7.16958,-1.27612,0.0109177456136934,"Degs2"
"369","1424749_PM_at",8.80976666666667,7.804525,-1.00524166666667,0.0144819789646575,"Wdfy1"
"370","1424768_PM_at",9.39240333333333,5.662995,-3.72940833333333,6.62394067780104e-05,"Cald1"
"371","1424770_PM_at",9.17478666666667,7.0607,-2.11408666666667,0.0461638304275796,"Cald1"
"372","1424917_PM_a_at",7.80362333333333,6.00339,-1.80023333333333,0.00149795672803404,"Wipi1"
"373","1424967_PM_x_at",9.21722333333333,6.69787,-2.51935333333333,0.00128785179270835,"Tnnt2"
"374","1424988_PM_at",7.38456,8.698315,1.313755,0.00449292733067336,"Mylip"
"375","1425015_PM_at",8.22277,6.60198,-1.62079,0.0418626931142168,"Ephb2"
"376","1425016_PM_at",9.74948,7.0748,-2.67468,0.000281002342436322,"Ephb2"
"377","1425103_PM_at",8.65596,9.709305,1.053345,0.00743762751951387,"Ace2"
"378","1425139_PM_at",9.82558333333333,8.517725,-1.30785833333333,0.00292379186129142,"Sesn2"
"379","1425212_PM_a_at",7.94411,10.6106,2.66649,0.0087482324512147,"Tnfrsf19"
"380","1425281_PM_a_at",7.36535,8.37737,1.01202,0.0147076116284883,"Tsc22d3"
"381","1425362_PM_at",5.82630333333333,6.990405,1.16410166666667,0.00809915077818348,"Agfg2"
"382","1425371_PM_at",8.02779,9.55321,1.52542,0.00357517820879359,"Polb"
"383","1425475_PM_at",6.47684666666667,8.843875,2.36702833333333,0.00514779948456948,"Col4a5"
"384","1425476_PM_at",4.33537,5.61747,1.2821,0.0300533736407716,"Col4a5"
"385","1425518_PM_at",6.0389,7.821885,1.782985,0.00106583210482481,"Rapgef4"
"386","1425587_PM_a_at",10.2630666666667,8.51025,-1.75281666666667,0.0131885554213096,"Ptprj"
"387","1425588_PM_at",7.80042666666667,6.53647,-1.26395666666667,0.00610959673139909,"Ptprj"
"388","1425598_PM_a_at",7.67326,6.432755,-1.240505,0.0211089996008604,"LOC676654 /// Lyn"
"389","1425623_PM_a_at",9.44679666666667,10.94815,1.50135333333333,0.000201674038803911,"Cbs"
"390","1425632_PM_a_at",8.32228666666667,7.06426,-1.25802666666667,0.00351286614846047,"Pqlc2"
"391","1425645_PM_s_at",5.80541666666667,7.679775,1.87435833333333,0.031510995372689,"Cyp2b10"
"392","1425677_PM_a_at",7.62243,6.51077,-1.11166,0.0191528791031106,"Ank1"
"393","1425703_PM_at",10.9657333333333,9.01885,-1.94688333333333,0.000960229502441359,"Ppard"
"394","1425716_PM_s_at",9.26079666666667,8.190095,-1.07070166666667,0.0406418167201142,"Bak1"
"395","1425732_PM_a_at",9.95725666666667,8.807285,-1.14997166666667,0.00974963399120059,"Mxi1"
"396","1425739_PM_at",8.89996333333333,6.656115,-2.24384833333333,0.000410052856086525,"Pld1"
"397","1425743_PM_at",7.25234333333333,8.393935,1.14159166666667,0.0161816250831014,"Trim7"
"398","1425780_PM_a_at",10.4752666666667,8.97664,-1.49862666666667,0.000547714933805556,"Tmem167"
"399","1425801_PM_x_at",10.0327566666667,8.262425,-1.77033166666667,0.00314475837524677,"Cotl1"
"400","1425874_PM_at",7.25659666666667,9.038315,1.78171833333333,0.0119257920900448,"Hoxc13"
"401","1425911_PM_a_at",9.52512666666667,10.61905,1.09392333333333,0.0250874693522875,"Fgfr1"
"402","1426018_PM_a_at",7.10883333333333,8.96197,1.85313666666667,0.00276963177411778,"Sox6"
"403","1426065_PM_a_at",9.35355,6.76397,-2.58958,0.000295008917390142,"Trib3"
"404","1426090_PM_a_at",8.53625,7.383455,-1.152795,0.0141182963485704,"Fert2"
"405","1426123_PM_a_at",9.74470333333333,8.338405,-1.40629833333333,0.000639346689262402,"Rrbp1"
"406","1426139_PM_a_at",8.22675,11.11505,2.8883,0.000102618226568487,"Ccrl1"
"407","1426181_PM_a_at",11.6948,6.3545,-5.3403,0.000634874361406874,"Il24"
"408","1426208_PM_x_at",7.36172333333333,10.03952,2.67779666666667,0.00856100150084156,"Plagl1"
"409","1426235_PM_a_at",11.0142333333333,12.0502,1.03596666666667,0.0411724023807706,"Glul"
"410","1426236_PM_a_at",10.5560333333333,11.69275,1.13671666666667,0.0118324847034155,"Glul"
"411","1426268_PM_at",12.1147,10.5769,-1.5378,0.0187615212991719,"Cwh43"
"412","1426278_PM_at",8.16522333333333,9.49686,1.33163666666667,0.0205441941908295,"Ifi27l2a"
"413","1426288_PM_at",8.46745,9.8006,1.33315,0.00216453352908352,"Lrp4"
"414","1426399_PM_at",9.26809666666667,6.93813,-2.32996666666667,0.0216754691138545,"Vwa1"
"415","1426415_PM_a_at",6.70177,5.6808,-1.02097,0.0339002845097816,"Trim25"
"416","1426459_PM_s_at",9.27899666666667,10.41135,1.13235333333333,0.0164367746541898,"AW549877"
"417","1426464_PM_at",9.44082666666667,10.46675,1.02592333333333,0.0013252599329052,"Nr1d1"
"418","1426511_PM_at",5.56427,8.59117,3.0269,0.00146426533005385,"Susd2"
"419","1426540_PM_at",8.60458,7.45385,-1.15073,0.017224747512391,"Endod1"
"420","1426560_PM_a_at",6.85427666666667,8.191395,1.33711833333333,0.0101883266072025,"Npnt"
"421","1426572_PM_at",9.44102333333333,7.451115,-1.98990833333333,0.00401156236077498,"Me2"
"422","1426622_PM_a_at",7.44936,6.206435,-1.242925,0.0337150589092006,"Qpct"
"423","1426662_PM_at",10.2557333333333,8.90204,-1.35369333333333,0.0338840753203084,"Cmas"
"424","1426663_PM_s_at",7.29535,6.199455,-1.095895,0.0456802490559646,"Slc45a3"
"425","1426734_PM_at",9.40768666666667,7.83891,-1.56877666666667,0.0337361319769451,"Fam43a"
"426","1426750_PM_at",10.7439666666667,9.104895,-1.63907166666667,0.000588060743678188,"Flnb"
"427","1426756_PM_at",9.05905666666667,8.00629,-1.05276666666667,0.027205451064693,"Galnt2"
"428","1426791_PM_at",7.52078333333333,6.057965,-1.46281833333333,0.000954818907915764,"Rusc2"
"429","1426799_PM_at",8.96135666666667,7.805165,-1.15619166666667,0.0242848211520176,"Rab8b"
"430","1426858_PM_at",8.59804333333333,7.23665,-1.36139333333333,0.0156170882491149,"Inhbb /// LOC100046802"
"431","1426872_PM_at",8.58753,12.37635,3.78882,0.000859653880723225,"Fcgbp"
"432","1426911_PM_at",10.9153333333333,6.2562,-4.65913333333333,0.00138865629162825,"Dsc2"
"433","1426918_PM_at",11.8023666666667,10.36545,-1.43691666666667,0.020773385481104,"Itgb1"
"434","1426936_PM_at",7.29582333333333,8.629475,1.33365166666667,0.0228734998826103,"BC005512 /// F630007L15Rik /// Gm6958"
"435","1426972_PM_at",8.73332333333333,6.77798,-1.95534333333333,0.00804309789177774,"Sec24d"
"436","1427011_PM_a_at",9.81922,10.8252,1.00598,0.00810914728671334,"Lancl1"
"437","1427013_PM_at",9.22555,6.389245,-2.836305,7.94381547697354e-05,"Car9"
"438","1427066_PM_a_at",6.57989666666667,7.68522,1.10532333333333,0.0363018332822076,"4933439F18Rik"
"439","1427067_PM_at",6.04562,7.77857,1.73295,0.00176317243627657,"4933439F18Rik"
"440","1427068_PM_x_at",7.58152,9.105045,1.523525,0.000871899510829357,"4933439F18Rik"
"441","1427127_PM_x_at",5.52466666666667,6.530455,1.00578833333333,0.0100943221294684,"Hspa1b"
"442","1427142_PM_s_at",7.96324,6.805745,-1.157495,0.00654708938009941,"Kdm5b"
"443","1427154_PM_at",6.61115,12.58285,5.9717,0.00407268734021887,"Krt2"
"444","1427174_PM_at",6.38337666666667,7.41918,1.03580333333333,0.0390457599742076,"Gm14295 /// Gm14325 /// Gm14326 /// Gm14430 /// Gm14434 /// Gm2004 /// Gm6710 /// OTTMUSG00000016609"
"445","1427183_PM_at",5.46581666666667,9.128305,3.66248833333333,0.00776094561184926,"Efemp1"
"446","1427262_PM_at",9.98062,11.31785,1.33723,0.00196527795173895,"Xist"
"447","1427263_PM_at",8.45464666666667,9.70684,1.25219333333333,0.00745091945376621,"Xist"
"448","1427279_PM_at",8.5696,9.681975,1.112375,0.00389035438555234,"Clip4"
"449","1427347_PM_s_at",11.2504,9.39376,-1.85664,0.0290741307037229,"Tubb2a"
"450","1427364_PM_a_at",11.3410333333333,8.99344,-2.34759333333333,0.0133240356652647,"Odc1"
"451","1427368_PM_x_at",7.25496333333333,6.206465,-1.04849833333333,0.0100709858350044,"Fes"
"452","1427385_PM_s_at",12.0939333333333,10.04435,-2.04958333333333,4.08577622866734e-05,"Actn1"
"453","1427405_PM_s_at",8.90047333333333,7.50607,-1.39440333333333,0.03137518868651,"Rab11fip5"
"454","1427450_PM_x_at",7.20049,5.964895,-1.235595,0.0167027759722913,"Myo1b"
"455","1427483_PM_at",7.49520333333333,6.21374,-1.28146333333333,0.00125461357335639,"Slc25a24"
"456","1427492_PM_at",7.78838,10.06515,2.27677,0.00189135202511211,"Pof1b"
"457","1427512_PM_a_at",12.8072333333333,11.50685,-1.30038333333333,0.0231320184052189,"Lama3"
"458","1427527_PM_a_at",11.5325333333333,8.197135,-3.33539833333333,0.000329787404886595,"Pthlh"
"459","1427633_PM_a_at",6.70986333333333,7.75343,1.04356666666667,0.0141473723753189,"Pappa"
"460","1427677_PM_a_at",6.52364,8.10183,1.57819,0.00094801010885151,"Sox6"
"461","1427751_PM_a_at",7.44869666666667,12.26925,4.82055333333333,0.00188318505730585,"Krt36"
"462","1427838_PM_at",10.5438333333333,9.041435,-1.50239833333333,0.00955381479748379,"Tubb2a"
"463","1427885_PM_at",9.78546333333333,8.562625,-1.22283833333333,0.02843516469318,"Pold4"
"464","1427926_PM_at",8.53342,9.597925,1.064505,0.016594958462019,"Maml2"
"465","1428077_PM_at",8.10309666666667,6.08779,-2.01530666666667,0.00197768097211061,"LOC100047091 /// Tmem163"
"466","1428080_PM_at",8.42077333333333,7.372615,-1.04815833333333,0.00622287210159078,"Pgam5"
"467","1428107_PM_at",6.33502666666667,7.33681,1.00178333333333,0.00912489135926149,"Sh3bgrl"
"468","1428140_PM_at",10.5875,11.6988,1.1113,0.0246781593798707,"Oxct1"
"469","1428187_PM_at",7.27998,8.582375,1.302395,0.0235516640664061,"Cd47"
"470","1428224_PM_at",6.6233,7.77897,1.15567,0.0222281174778127,"Hnrpdl"
"471","1428228_PM_at",9.03191,7.90227,-1.12964,0.0139991496823827,"Pgm3"
"472","1428289_PM_at",8.28519666666667,10.494,2.20880333333333,2.85083846559649e-05,"Klf9"
"473","1428301_PM_at",7.17861,8.290605,1.111995,0.0383912988871009,"100041874 /// ENSMUSG00000063277 /// ENSMUSG00000068790 /// Gm10406 /// Gm2897 /// Gm3194 /// Gm3696 /// Gm8108 /// Gm8206 /// LOC100036568 /// LOC100041151 /// LOC671957"
"474","1428319_PM_at",10.5705666666667,8.10101,-2.46955666666667,0.0105672027649392,"Pdlim7"
"475","1428373_PM_at",8.41652666666667,9.463865,1.04733833333333,0.00663961479721157,"Ip6k2"
"476","1428499_PM_at",6.05283,7.192745,1.139915,0.00119016664792864,"2810454L23Rik"
"477","1428510_PM_at",8.72794,9.866155,1.138215,0.00192600887353206,"Lphn1"
"478","1428513_PM_at",7.79545666666667,8.86005,1.06459333333333,0.00878765178545614,"Calcoco1"
"479","1428549_PM_at",7.66155333333333,9.35179,1.69023666666667,0.0200576836257167,"Ccdc3"
"480","1428572_PM_at",9.64617333333333,5.587375,-4.05879833333333,7.95658298734897e-05,"Basp1 /// LOC100045716"
"481","1428585_PM_at",9.66452666666667,7.09629,-2.56823666666667,0.000238469783279734,"Actn1"
"482","1428636_PM_at",7.08865666666667,5.29647,-1.79218666666667,0.00387729962490779,"Steap2"
"483","1428643_PM_at",8.27587333333333,6.66892,-1.60695333333333,0.00131832192159879,"Mgat5"
"484","1428650_PM_at",8.41936333333333,10.69085,2.27148666666667,0.00138145921934755,"Tns1"
"485","1428651_PM_at",7.33594333333333,8.8371,1.50115666666667,0.00835264140217069,"Klhl24"
"486","1428662_PM_a_at",9.93622666666667,11.4112,1.47497333333333,0.00749907103145152,"Hopx"
"487","1428671_PM_at",8.48628666666667,7.09948,-1.38680666666667,0.0405468218994579,"2200002D01Rik"
"488","1428701_PM_at",10.0327666666667,8.575835,-1.45693166666667,0.0156920029255322,"Pvrl4"
"489","1428776_PM_at",8.87097333333333,6.97996,-1.89101333333333,0.000338626671244848,"Slc10a6"
"490","1428789_PM_at",7.2975,8.403725,1.106225,0.00387037407898364,"Ralgps2"
"491","1428909_PM_at",12.492,8.94091,-3.55109,0.0122599945941185,"A130040M12Rik"
"492","1429049_PM_at",9.41759333333333,8.222675,-1.19491833333333,0.00192025172828018,"Nuak2"
"493","1429067_PM_at",9.50035,10.8709,1.37055,0.00074601284584161,"Capns2"
"494","1429076_PM_a_at",8.45494,9.85919,1.40425,0.0035752694998013,"Gdpd2"
"495","1429117_PM_at",8.59751333333333,7.47737,-1.12014333333333,0.00602020343860008,"Tradd"
"496","1429194_PM_at",7.28584,6.13779,-1.14805,0.0206157416237734,"Tigd2"
"497","1429216_PM_at",5.14333,6.24571,1.10238,0.00187631302684323,"Paqr3"
"498","1429230_PM_at",7.15923,8.504735,1.345505,0.0390387393581527,"Klk5"
"499","1429234_PM_s_at",10.4299666666667,9.061585,-1.36838166666667,0.000545289667333629,"Sept11"
"500","1429262_PM_at",6.34409,8.039865,1.695775,0.0184678972080208,"Rassf6"
"501","1429264_PM_at",7.28089333333333,8.457035,1.17614166666667,0.0044473704683835,"C030044B11Rik"
"502","1429284_PM_at",5.58858666666667,6.711985,1.12339833333333,0.0494016307176847,"Mobkl2b"
"503","1429298_PM_at",8.50160333333333,7.376735,-1.12486833333333,0.0112217918553894,"Ddah1"
"504","1429459_PM_at",4.28452,5.69187,1.40735,0.00235265176518722,"Sema3d"
"505","1429469_PM_at",7.8994,9.05464,1.15524,0.0256156949726159,"A930013F10Rik"
"506","1429521_PM_at",5.96860333333333,7.068095,1.09949166666667,0.0114048199149044,"Alkbh8"
"507","1429539_PM_at",8.98607,10.00223,1.01616,0.0331489986632054,"Bcl2l13"
"508","1429540_PM_at",8.74753,7.213595,-1.533935,0.0222541859764408,"Cnfn"
"509","1429570_PM_at",8.39541666666667,6.53098,-1.86443666666667,7.78655618196117e-05,"Mlkl"
"510","1429585_PM_s_at",6.93089333333333,7.93167,1.00077666666667,0.00201957369295367,"Mynn"
"511","1429594_PM_at",8.98894,10.1493,1.16036,0.00211521080461221,"Slc38a2"
"512","1429722_PM_at",7.37441,8.44816,1.07375,0.0252226640505392,"Zbtb4"
"513","1429779_PM_at",6.67576,8.183365,1.507605,0.00431490294824934,"Eif2c4"
"514","1429830_PM_a_at",7.41837666666667,8.5045,1.08612333333333,0.00208165719683312,"Cd59a"
"515","1429835_PM_at",9.22770666666667,7.69975,-1.52795666666667,0.0217247233023716,"2310033E01Rik"
"516","1429862_PM_at",8.09266,6.87486,-1.2178,0.0106632662808108,"Pla2g4e"
"517","1429870_PM_at",6.67230333333333,5.126385,-1.54591833333333,0.0017346998377845,"Tnik"
"518","1429889_PM_at",6.57312666666667,5.347145,-1.22598166666667,0.0392908651070749,"Faim3"
"519","1429896_PM_at",6.91286,8.7996,1.88674,0.00110228541061033,"5830408B19Rik"
"520","1429897_PM_a_at",8.68173,10.04325,1.36152,0.00195198283114453,"D16Ertd472e"
"521","1429916_PM_at",9.70894666666667,8.57487,-1.13407666666667,0.0209080301186347,"9530077C05Rik"
"522","1429951_PM_at",6.4639,8.41408,1.95018,0.0322479464165056,"Ssbp2"
"523","1429960_PM_at",7.35281333333333,6.178075,-1.17473833333333,0.0187861725148199,"4930438A08Rik"
"524","1429961_PM_at",6.56937,7.771565,1.202195,0.00873741113779376,"1700021C14Rik"
"525","1430191_PM_at",7.22746333333333,8.64465,1.41718666666667,0.013324808313415,"9130004J05Rik"
"526","1430220_PM_at",7.22302666666667,8.243275,1.02024833333333,0.0287840522884,"4833420G17Rik"
"527","1430375_PM_a_at",7.71889666666667,9.019915,1.30101833333333,0.000233234280374448,"Ccl27a"
"528","1430466_PM_at",4.41589666666667,8.149985,3.73408833333334,0.00130605401111352,"2310005G13Rik"
"529","1430527_PM_a_at",9.39985333333333,10.8639,1.46404666666667,0.0287403655570091,"Rnf167"
"530","1430554_PM_at",7.45404666666667,8.810625,1.35657833333333,0.0113271410741626,"Lrig3"
"531","1430596_PM_s_at",5.69731,4.39288,-1.30443,0.0407975415564598,"Vgll3"
"532","1430702_PM_at",7.92107333333333,8.948695,1.02762166666667,0.00660081898897161,""
"533","1430724_PM_at",7.93296333333333,6.87189,-1.06107333333333,0.016294694189404,"Ephx3"
"534","1430751_PM_at",7.95738333333333,9.53727,1.57988666666667,0.00287551039974452,"Serpina3i"
"535","1430776_PM_s_at",6.27697,7.67596,1.39899,0.00124595792878379,"Ankrd24"
"536","1430792_PM_at",6.28046666666667,7.411505,1.13103833333333,0.0310003418367889,""
"537","1431076_PM_at",7.61806666666667,6.307995,-1.31007166666667,0.00640824891323432,"Add2"
"538","1431162_PM_a_at",10.6959666666667,9.6776,-1.01836666666667,0.000950536837256786,"Enah"
"539","1431202_PM_at",8.28923,6.64485,-1.64438,0.0130406280045315,"Herc3"
"540","1431211_PM_s_at",9.54975666666667,11.2677,1.71794333333333,0.000940998070992439,"Them5"
"541","1431322_PM_at",10.0118466666667,8.829085,-1.18276166666667,0.0117923134820154,"Igsf3"
"542","1431362_PM_a_at",7.25852,9.39297,2.13445,0.00373589169869918,"Smoc2"
"543","1431369_PM_at",9.81716333333333,8.725595,-1.09156833333333,0.0266221150704458,"Asap2"
"544","1431429_PM_a_at",9.12634,10.71375,1.58741,0.00206311207135909,"Arl4a"
"545","1431828_PM_a_at",9.81784,8.73614,-1.0817,0.00506575817993551,"Synj2"
"546","1431936_PM_a_at",9.72723333333333,4.918605,-4.80862833333333,0.000476324669281863,"Neu2"
"547","1431949_PM_at",8.28618,6.80968,-1.4765,0.00322342308877364,"4930544F09Rik"
"548","1431961_PM_at",7.17739,8.618925,1.441535,0.00566156292141528,"Dock8"
"549","1432068_PM_a_at",9.47859,8.404075,-1.074515,0.0022956399988026,"Entpd7"
"550","1432114_PM_at",8.05080666666667,9.321825,1.27101833333333,0.0140581086976672,"1110035E04Rik"
"551","1432344_PM_a_at",11.3688666666667,9.919015,-1.44985166666667,0.0220629938348809,"Aplp2"
"552","1432391_PM_at",8.07209333333333,9.11394,1.04184666666667,0.00566704560487618,"Ccdc21"
"553","1432466_PM_a_at",8.47728666666667,9.612895,1.13560833333333,0.00678270905907386,"Apoe"
"554","1432509_PM_at",8.92108333333333,7.18567,-1.73541333333333,0.000221525291709912,"5033430I15Rik"
